URN:CornellLabOfOrnithology:EBIRD:OBS52522332	2013-12-16 15:59:23	541	species	Bufflehead	Bucephala albeola			12				United States	US	New York	US-NY	Chemung	US-NY-015		28			Horseheads Marsh	L152345	H	42.186096	-76.8302	2008-04-11	17:35:00	obsr16394	Mike	Powers	S3783626	eBird - Stationary Count	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS77563801	2017-03-05 10:54:00	4328	species	Herring Gull	Larus argentatus			10				United States	US	New York	US-NY	St. Lawrence	US-NY-089	US-NY_802				Coles Creek SP--Campground	L800741	H	44.8913831	-75.1479542	2009-11-01	08:20:00	obsr60015	Jeffrey	Bolsinger	S5522597	eBird - Stationary Count	EBIRD	50			1	1		0	1	0		Small movement of Long-tailed Ducks,Bufflehead, and Common Goldeneye flying upstream (SW).  I''ve noted similar movement of birds along the St. Lawrence River during migration when the winds were right (downstream in spring, upstream in fall), but these movements have always been modest.		
URN:CornellLabOfOrnithology:EBIRD:OBS137788729	2014-12-27 09:17:23	541	species	Bufflehead	Bucephala albeola			7				United States	US	New York	US-NY	Kings	US-NY-047					Owls Head Park	L304833	H	40.6403687	-74.0322153	2012-01-29	08:25:00	obsr183735	Andrew	Baksh	S9715132	eBird - Traveling Count	EBIRD	120	.805		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS77532402	2016-10-17 20:45:06	541	species	Bufflehead	Bucephala albeola			36				United States	US	New York	US-NY	Monroe	US-NY-055	US-NY_814	13			Hamlin Beach SP--Parking Lot No. 4 (Primary Lakewatch site)	L139811	H	43.3670756	-77.9631686	2009-11-09	07:40:00	obsr31111	Robert	Spahn	S5519965	eBird - Stationary Count	EBIRD	135			4	1		0	1	0		   Cloudy day, with temperatures heading from about 50 to nearly 70 degrees F. Cave swallows were expected.--   Andy Guthrie was there for much of the early time, then many arrived. Dave and Mike Tetlow watched from a short ways west where you can see both inland and over the lake, but lake the shelter from the wind. They had the first 2 CASW about 9:45. After that we all moved out there and about 10:30 had 5 more CASW close by that would have passed right above the lakewatch site. At 11:17 another passed right over us.--   I had to leave , but several stayed and later Andy came back. By 1:30 the total was 47 CASW and by 3:15 73 (posted earlier by Andy and Dave). Many of the birds passed inland back by the parkloop roads.--   Early the wind was S. Later, stronger and sw to wsw.		
URN:CornellLabOfOrnithology:EBIRD:OBS57357177	2014-09-30 09:41:05	541	species	Bufflehead	Bucephala albeola			70				United States	US	New York	US-NY	Suffolk	US-NY-103		30			Southold North CBC Sector	L578153	P	41.0679631	-72.4479675	2000-01-01		obsr86550	OLC	Archive	S4154864	eBird - Casual Observation	EBIRD				50	1		0	1	0		Orient Christmas Bird Count Sector Data.  Compiled by MaryLaura Lamont.  Number of observers is total for entire count circle.		
URN:CornellLabOfOrnithology:EBIRD:OBS77563802	2017-03-05 10:54:00	390	species	American Black Duck	Anas rubripes			2				United States	US	New York	US-NY	St. Lawrence	US-NY-089	US-NY_802				Coles Creek SP--Campground	L800741	H	44.8913831	-75.1479542	2009-11-01	08:20:00	obsr60015	Jeffrey	Bolsinger	S5522597	eBird - Stationary Count	EBIRD	50			1	1		0	1	0		Small movement of Long-tailed Ducks,Bufflehead, and Common Goldeneye flying upstream (SW).  I''ve noted similar movement of birds along the St. Lawrence River during migration when the winds were right (downstream in spring, upstream in fall), but these movements have always been modest.		
URN:CornellLabOfOrnithology:EBIRD:OBS77563803	2017-03-05 10:54:00	541	species	Bufflehead	Bucephala albeola			20				United States	US	New York	US-NY	St. Lawrence	US-NY-089	US-NY_802				Coles Creek SP--Campground	L800741	H	44.8913831	-75.1479542	2009-11-01	08:20:00	obsr60015	Jeffrey	Bolsinger	S5522597	eBird - Stationary Count	EBIRD	50			1	1		0	1	0		Small movement of Long-tailed Ducks,Bufflehead, and Common Goldeneye flying upstream (SW).  I''ve noted similar movement of birds along the St. Lawrence River during migration when the winds were right (downstream in spring, upstream in fall), but these movements have always been modest.	Flying in two groups upstream.	
URN:CornellLabOfOrnithology:EBIRD:OBS77563806	2017-03-05 10:54:00	555	species	Common Merganser	Mergus merganser			1				United States	US	New York	US-NY	St. Lawrence	US-NY-089	US-NY_802				Coles Creek SP--Campground	L800741	H	44.8913831	-75.1479542	2009-11-01	08:20:00	obsr60015	Jeffrey	Bolsinger	S5522597	eBird - Stationary Count	EBIRD	50			1	1		0	1	0		Small movement of Long-tailed Ducks,Bufflehead, and Common Goldeneye flying upstream (SW).  I''ve noted similar movement of birds along the St. Lawrence River during migration when the winds were right (downstream in spring, upstream in fall), but these movements have always been modest.		
URN:CornellLabOfOrnithology:EBIRD:OBS59173697	2008-11-22 13:35:29	541	species	Bufflehead	Bucephala albeola			X				United States	US	New York	US-NY	Clinton	US-NY-019		13			Ausable Point	L143224	H	44.5680008	-73.4219971	2006-03-28	17:00:00	obsr141469	Corey	Finger	S4295175	eBird - Casual Observation	EBIRD				1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS87746369	2015-03-08 15:21:17	541	species	Bufflehead	Bucephala albeola			30				United States	US	New York	US-NY	Niagara	US-NY-063	CA-ON_002	13			Fort Niagara SP	L210265	H	43.2638703	-79.0567981	2010-03-14	08:20:00	obsr14774	Chris	Wood	S6141725	eBird - Traveling Count	EBIRD	35	.805		3	1	G153817	0	1	0		really two stationary counts, linked together by half a mile of park road.  Many waterbirds moving and on the water along lakeshore outside the rivermouth, surprising given the strong wind and waves		
URN:CornellLabOfOrnithology:EBIRD:OBS60123682	2014-01-21 20:53:03	541	species	Bufflehead	Bucephala albeola			10				United States	US	New York	US-NY	Onondaga	US-NY-067		13			Otisco Lake Park	L276079	H	42.8930723	-76.3013724	2008-12-12	15:30:00	obsr56045	Ken	Burdick	S4364104	eBird - Stationary Count	EBIRD	70			1	1		0	1	0		30 deg F, wind from N at 2 to 5 MPH, light snow changing to broken overcast.		
URN:CornellLabOfOrnithology:EBIRD:OBS104861933	2014-07-11 16:01:00	541	species	Bufflehead	Bucephala albeola			80				United States	US	New York	US-NY	Kings	US-NY-047					Coney Island Creek Park	L614792	H	40.5813224	-74.0052688	2011-01-04	14:05:00	obsr58265	Doug	Gochfeld	S7373103	eBird - Traveling Count	EBIRD	55	.402		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS57359662	2017-05-05 11:42:15	541	species	Bufflehead	Bucephala albeola			162				United States	US	New York	US-NY	Suffolk	US-NY-103	US-NY_782	30			Orient Point CBC Sector	L582333	P	41.1499647	-72.2735596	2004-01-03		obsr86550	OLC	Archive	S4154922	eBird - Casual Observation	EBIRD				62	1		0	1	0		Orient Christmas Bird Count Sector Data.  Compiled by MaryLaura Lamont.  Number of observers is total for entire count circle.		
URN:CornellLabOfOrnithology:EBIRD:OBS73234419	2013-01-11 16:10:31	541	species	Bufflehead	Bucephala albeola			1				United States	US	New York	US-NY	Suffolk	US-NY-103	US-NY_1757	30			Oak Beach Rd.	L477092	P	40.6394395	-73.3147931	2007-12-26	13:15:00	obsr34362	Frank	Guida	S5206384	eBird - Stationary Count	EBIRD	30			3	1	G90896	0	1	0		When we arrived a bird watcher had seen a Townsend''s Solitaire and a Merlin.  The Peregrine Falcon was seen on Ocean Pkwy. while driving west .		
URN:CornellLabOfOrnithology:EBIRD:OBS80599944	2013-10-31 12:25:38	541	species	Bufflehead	Bucephala albeola			31				United States	US	New York	US-NY	Bronx	US-NY-005	US-NY_1763	30			Pelham Bay Park--Hunter Island	L838208	H	40.8768877	-73.7898123	2010-01-01	12:30:00	obsr165305	Laura	Something	S5705919	eBird - Traveling Count	EBIRD	75	1.609		5	1	G136988	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS52684819	2013-09-09 14:16:30	541	species	Bufflehead	Bucephala albeola			2				United States	US	New York	US-NY	Tompkins	US-NY-109		13			Sapsucker Woods	L97555	H	42.4787599	-76.4529133	2008-04-16	12:15:00	obsr123389	George	Dillmann	S3793373	eBird - Traveling Count	EBIRD	60	1.207		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS88059083	2014-01-22 18:26:30	541	species	Bufflehead	Bucephala albeola			27				United States	US	New York	US-NY	Oswego	US-NY-075		13			Lake Neatahwanta	L1474564	H	43.3138304	-76.4338414	2010-03-21	09:25:00	obsr14521	Bill	Purcell	S6165412	eBird - Stationary Count	EBIRD	35			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS51905498	2013-08-08 11:49:15	541	species	Bufflehead	Bucephala albeola			2				United States	US	New York	US-NY	Monroe	US-NY-055		13			L. Ontario, 2 mi. east of Irond. Bay	L494301	P	43.2513549	-77.4849737	2008-03-18	08:00:00	obsr98554	J. M.	Testa	S3747833	eBird - Stationary Count	EBIRD	10			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS82084920	2017-05-31 22:47:42	541	species	Bufflehead	Bucephala albeola			15				United States	US	New York	US-NY	Suffolk	US-NY-103	US-NY_766				Hobart Beach Park, Eatons Neck	L325573	H	40.9254517	-73.4026635	2010-01-24	08:30:00	obsr131617	Brent	Bomkamp	S5801041	eBird - Stationary Count	EBIRD	30				1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS80323688	2016-01-21 19:05:39	541	species	Bufflehead	Bucephala albeola			15				United States	US	New York	US-NY	Kings	US-NY-047					Gravesend Bay--Middle Parking Lot	L1843449	H	40.6040297	-74.0243731	2009-12-28	14:45:00	obsr58265	Doug	Gochfeld	S5685978	eBird - Traveling Count	EBIRD	120	1.609		2	1		0	1	0		w/ Scott Whittle for part of the time		
URN:CornellLabOfOrnithology:EBIRD:OBS265926945	2014-08-01 11:26:00	541	species	Bufflehead	Bucephala albeola			10				United States	US	New York	US-NY	Monroe	US-NY-055	US-NY_1723	13			Braddock Bay Park	L772198	H	43.3039758	-77.7133369	1982-03-20	07:30:00	obsr59612	Bill	Gruenbaum	S19295960	eBird - Casual Observation	EBIRD				2	1		0	1	0		GOS field trip.		
URN:CornellLabOfOrnithology:EBIRD:OBS113282123	2017-01-21 14:40:58	541	species	Bufflehead	Bucephala albeola			4				United States	US	New York	US-NY	Oswego	US-NY-075	US-NY_768	13			Three Mile Bay WMA--Phillips Pt.	L298675	H	43.2392316	-76.0503864	2011-03-25	09:50:00	obsr14521	Bill	Purcell	S7913288	eBird - Stationary Count	EBIRD	25			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS52591365	2015-09-13 07:56:32	541	species	Bufflehead	Bucephala albeola			X				United States	US	New York	US-NY	Queens	US-NY-081	US-NY_1722	30			Jamaica Bay Wildlife Refuge	L165143	H	40.6170296	-73.8244561	2004-02-18		obsr147419	Daniel	Sloan	S3787541	eBird - Casual Observation	EBIRD				1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS103979398	2014-12-09 12:49:18	541	species	Bufflehead	Bucephala albeola			2				United States	US	New York	US-NY	Orleans	US-NY-073					Point Breeze	L469835	H	43.3718995	-78.1914085	2010-12-26	15:00:00	obsr89131	Kenny	Frisch	S7312536	eBird - Stationary Count	EBIRD	45			2	1		0	1	0		King Eider- 1st year male--Barrow''s Goldeneye- Adult male--Lesser Black-backed Gull- Adult		
URN:CornellLabOfOrnithology:EBIRD:OBS100627762	2015-01-28 17:17:48	20761	species	White-breasted Nuthatch	Sitta carolinensis			1				United States	US	New York	US-NY	Kings	US-NY-047		30			Salt Marsh Nature Center at Marine Park	L385839	H	40.599291	-73.9203071	2010-10-30	08:00:00	obsr18527	Avi Lewis &	Barbara Wasserman	S7051887	eBird - Traveling Count	EBIRD	180	2.414		11	1	G201298	0	1	0		Ranger Sergeant Tony and Ranger John led the group through the area undergoing restoration and we continued along the edge of the golf course. A chill west wind made the sunny morning feel wintry, but what an assortment of birds! Long-absent waterfowl returned for the season (welcome back, Buffleheads); Pine Siskins, rarely seen by our group, flew by in a surprisingly large flock (and we learned their call); additional species seemed to appear with almost every step. 		
URN:CornellLabOfOrnithology:EBIRD:OBS100627778	2015-01-28 17:17:48	541	species	Bufflehead	Bucephala albeola			9				United States	US	New York	US-NY	Kings	US-NY-047		30			Salt Marsh Nature Center at Marine Park	L385839	H	40.599291	-73.9203071	2010-10-30	08:00:00	obsr18527	Avi Lewis &	Barbara Wasserman	S7051887	eBird - Traveling Count	EBIRD	180	2.414		11	1	G201298	0	1	0		Ranger Sergeant Tony and Ranger John led the group through the area undergoing restoration and we continued along the edge of the golf course. A chill west wind made the sunny morning feel wintry, but what an assortment of birds! Long-absent waterfowl returned for the season (welcome back, Buffleheads); Pine Siskins, rarely seen by our group, flew by in a surprisingly large flock (and we learned their call); additional species seemed to appear with almost every step. 		
URN:CornellLabOfOrnithology:EBIRD:OBS100627804	2015-01-28 17:17:48	18831	species	Blue Jay	Cyanocitta cristata			3				United States	US	New York	US-NY	Kings	US-NY-047		30			Salt Marsh Nature Center at Marine Park	L385839	H	40.599291	-73.9203071	2010-10-30	08:00:00	obsr18527	Avi Lewis &	Barbara Wasserman	S7051887	eBird - Traveling Count	EBIRD	180	2.414		11	1	G201298	0	1	0		Ranger Sergeant Tony and Ranger John led the group through the area undergoing restoration and we continued along the edge of the golf course. A chill west wind made the sunny morning feel wintry, but what an assortment of birds! Long-absent waterfowl returned for the season (welcome back, Buffleheads); Pine Siskins, rarely seen by our group, flew by in a surprisingly large flock (and we learned their call); additional species seemed to appear with almost every step. 		
URN:CornellLabOfOrnithology:EBIRD:OBS100627766	2015-01-28 17:17:48	11581.83	species	American Kestrel	Falco sparverius			2				United States	US	New York	US-NY	Kings	US-NY-047		30			Salt Marsh Nature Center at Marine Park	L385839	H	40.599291	-73.9203071	2010-10-30	08:00:00	obsr18527	Avi Lewis &	Barbara Wasserman	S7051887	eBird - Traveling Count	EBIRD	180	2.414		11	1	G201298	0	1	0		Ranger Sergeant Tony and Ranger John led the group through the area undergoing restoration and we continued along the edge of the golf course. A chill west wind made the sunny morning feel wintry, but what an assortment of birds! Long-absent waterfowl returned for the season (welcome back, Buffleheads); Pine Siskins, rarely seen by our group, flew by in a surprisingly large flock (and we learned their call); additional species seemed to appear with almost every step. 		
URN:CornellLabOfOrnithology:EBIRD:OBS100627781	2015-01-28 17:17:48	31039	species	American Goldfinch	Spinus tristis			5				United States	US	New York	US-NY	Kings	US-NY-047		30			Salt Marsh Nature Center at Marine Park	L385839	H	40.599291	-73.9203071	2010-10-30	08:00:00	obsr18527	Avi Lewis &	Barbara Wasserman	S7051887	eBird - Traveling Count	EBIRD	180	2.414		11	1	G201298	0	1	0		Ranger Sergeant Tony and Ranger John led the group through the area undergoing restoration and we continued along the edge of the golf course. A chill west wind made the sunny morning feel wintry, but what an assortment of birds! Long-absent waterfowl returned for the season (welcome back, Buffleheads); Pine Siskins, rarely seen by our group, flew by in a surprisingly large flock (and we learned their call); additional species seemed to appear with almost every step. 		
URN:CornellLabOfOrnithology:EBIRD:OBS100627795	2015-01-28 17:17:48	396	species	Mallard	Anas platyrhynchos			18				United States	US	New York	US-NY	Kings	US-NY-047		30			Salt Marsh Nature Center at Marine Park	L385839	H	40.599291	-73.9203071	2010-10-30	08:00:00	obsr18527	Avi Lewis &	Barbara Wasserman	S7051887	eBird - Traveling Count	EBIRD	180	2.414		11	1	G201298	0	1	0		Ranger Sergeant Tony and Ranger John led the group through the area undergoing restoration and we continued along the edge of the golf course. A chill west wind made the sunny morning feel wintry, but what an assortment of birds! Long-absent waterfowl returned for the season (welcome back, Buffleheads); Pine Siskins, rarely seen by our group, flew by in a surprisingly large flock (and we learned their call); additional species seemed to appear with almost every step. 		
URN:CornellLabOfOrnithology:EBIRD:OBS100627805	2015-01-28 17:17:48	5015	species	Mourning Dove	Zenaida macroura			4				United States	US	New York	US-NY	Kings	US-NY-047		30			Salt Marsh Nature Center at Marine Park	L385839	H	40.599291	-73.9203071	2010-10-30	08:00:00	obsr18527	Avi Lewis &	Barbara Wasserman	S7051887	eBird - Traveling Count	EBIRD	180	2.414		11	1	G201298	0	1	0		Ranger Sergeant Tony and Ranger John led the group through the area undergoing restoration and we continued along the edge of the golf course. A chill west wind made the sunny morning feel wintry, but what an assortment of birds! Long-absent waterfowl returned for the season (welcome back, Buffleheads); Pine Siskins, rarely seen by our group, flew by in a surprisingly large flock (and we learned their call); additional species seemed to appear with almost every step. 		
URN:CornellLabOfOrnithology:EBIRD:OBS100627765	2015-01-28 17:17:48	1601	species	Pied-billed Grebe	Podilymbus podiceps			3				United States	US	New York	US-NY	Kings	US-NY-047		30			Salt Marsh Nature Center at Marine Park	L385839	H	40.599291	-73.9203071	2010-10-30	08:00:00	obsr18527	Avi Lewis &	Barbara Wasserman	S7051887	eBird - Traveling Count	EBIRD	180	2.414		11	1	G201298	0	1	0		Ranger Sergeant Tony and Ranger John led the group through the area undergoing restoration and we continued along the edge of the golf course. A chill west wind made the sunny morning feel wintry, but what an assortment of birds! Long-absent waterfowl returned for the season (welcome back, Buffleheads); Pine Siskins, rarely seen by our group, flew by in a surprisingly large flock (and we learned their call); additional species seemed to appear with almost every step. 		
URN:CornellLabOfOrnithology:EBIRD:OBS100627775	2015-01-28 17:17:48	27939	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Myrtle)	Setophaga coronata coronata	25				United States	US	New York	US-NY	Kings	US-NY-047		30			Salt Marsh Nature Center at Marine Park	L385839	H	40.599291	-73.9203071	2010-10-30	08:00:00	obsr18527	Avi Lewis &	Barbara Wasserman	S7051887	eBird - Traveling Count	EBIRD	180	2.414		11	1	G201298	0	1	0		Ranger Sergeant Tony and Ranger John led the group through the area undergoing restoration and we continued along the edge of the golf course. A chill west wind made the sunny morning feel wintry, but what an assortment of birds! Long-absent waterfowl returned for the season (welcome back, Buffleheads); Pine Siskins, rarely seen by our group, flew by in a surprisingly large flock (and we learned their call); additional species seemed to appear with almost every step. 		
URN:CornellLabOfOrnithology:EBIRD:OBS100627793	2015-01-28 17:17:48	21939	species	Ruby-crowned Kinglet	Regulus calendula			2				United States	US	New York	US-NY	Kings	US-NY-047		30			Salt Marsh Nature Center at Marine Park	L385839	H	40.599291	-73.9203071	2010-10-30	08:00:00	obsr18527	Avi Lewis &	Barbara Wasserman	S7051887	eBird - Traveling Count	EBIRD	180	2.414		11	1	G201298	0	1	0		Ranger Sergeant Tony and Ranger John led the group through the area undergoing restoration and we continued along the edge of the golf course. A chill west wind made the sunny morning feel wintry, but what an assortment of birds! Long-absent waterfowl returned for the season (welcome back, Buffleheads); Pine Siskins, rarely seen by our group, flew by in a surprisingly large flock (and we learned their call); additional species seemed to appear with almost every step. 		
URN:CornellLabOfOrnithology:EBIRD:OBS100627796	2015-01-28 17:17:48	29984.17	species	White-throated Sparrow	Zonotrichia albicollis			10				United States	US	New York	US-NY	Kings	US-NY-047		30			Salt Marsh Nature Center at Marine Park	L385839	H	40.599291	-73.9203071	2010-10-30	08:00:00	obsr18527	Avi Lewis &	Barbara Wasserman	S7051887	eBird - Traveling Count	EBIRD	180	2.414		11	1	G201298	0	1	0		Ranger Sergeant Tony and Ranger John led the group through the area undergoing restoration and we continued along the edge of the golf course. A chill west wind made the sunny morning feel wintry, but what an assortment of birds! Long-absent waterfowl returned for the season (welcome back, Buffleheads); Pine Siskins, rarely seen by our group, flew by in a surprisingly large flock (and we learned their call); additional species seemed to appear with almost every step. 		
URN:CornellLabOfOrnithology:EBIRD:OBS100627797	2015-01-28 17:17:48	29984.05	species	White-crowned Sparrow	Zonotrichia leucophrys			4				United States	US	New York	US-NY	Kings	US-NY-047		30			Salt Marsh Nature Center at Marine Park	L385839	H	40.599291	-73.9203071	2010-10-30	08:00:00	obsr18527	Avi Lewis &	Barbara Wasserman	S7051887	eBird - Traveling Count	EBIRD	180	2.414		11	1	G201298	0	1	0		Ranger Sergeant Tony and Ranger John led the group through the area undergoing restoration and we continued along the edge of the golf course. A chill west wind made the sunny morning feel wintry, but what an assortment of birds! Long-absent waterfowl returned for the season (welcome back, Buffleheads); Pine Siskins, rarely seen by our group, flew by in a surprisingly large flock (and we learned their call); additional species seemed to appear with almost every step. 		
URN:CornellLabOfOrnithology:EBIRD:OBS100627801	2015-01-28 17:17:48	357	species	Wood Duck	Aix sponsa			1				United States	US	New York	US-NY	Kings	US-NY-047		30			Salt Marsh Nature Center at Marine Park	L385839	H	40.599291	-73.9203071	2010-10-30	08:00:00	obsr18527	Avi Lewis &	Barbara Wasserman	S7051887	eBird - Traveling Count	EBIRD	180	2.414		11	1	G201298	0	1	0		Ranger Sergeant Tony and Ranger John led the group through the area undergoing restoration and we continued along the edge of the golf course. A chill west wind made the sunny morning feel wintry, but what an assortment of birds! Long-absent waterfowl returned for the season (welcome back, Buffleheads); Pine Siskins, rarely seen by our group, flew by in a surprisingly large flock (and we learned their call); additional species seemed to appear with almost every step. 		
URN:CornellLabOfOrnithology:EBIRD:OBS100627810	2015-01-28 17:17:48	1988	species	Double-crested Cormorant	Phalacrocorax auritus			14				United States	US	New York	US-NY	Kings	US-NY-047		30			Salt Marsh Nature Center at Marine Park	L385839	H	40.599291	-73.9203071	2010-10-30	08:00:00	obsr18527	Avi Lewis &	Barbara Wasserman	S7051887	eBird - Traveling Count	EBIRD	180	2.414		11	1	G201298	0	1	0		Ranger Sergeant Tony and Ranger John led the group through the area undergoing restoration and we continued along the edge of the golf course. A chill west wind made the sunny morning feel wintry, but what an assortment of birds! Long-absent waterfowl returned for the season (welcome back, Buffleheads); Pine Siskins, rarely seen by our group, flew by in a surprisingly large flock (and we learned their call); additional species seemed to appear with almost every step. 		
URN:CornellLabOfOrnithology:EBIRD:OBS105441604	2012-10-08 16:18:00	541	species	Bufflehead	Bucephala albeola			10				United States	US	New York	US-NY	Westchester	US-NY-119	US-NY_836	30			Playland Lake - Read	L813092	P	40.9685738	-73.6706901	2011-01-11	11:30:00	obsr85891	Sandy	Morrissey	S7412960	eBird - Stationary Count	EBIRD	45			1	1		0	1	1				
URN:CornellLabOfOrnithology:EBIRD:OBS104626860	2017-02-21 18:46:26	541	species	Bufflehead	Bucephala albeola			2				United States	US	New York	US-NY	Livingston	US-NY-051		13			Conesus Lake, West Lake Rd. (S of Long Point)	L819806	H	42.7548275	-77.7282715	2011-01-02	12:00:00	obsr172262	Jay	Powell	S7358356	eBird - Traveling Count	EBIRD	20	3.219		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS100627779	2015-01-28 17:17:48	4371	species	Great Black-backed Gull	Larus marinus			1				United States	US	New York	US-NY	Kings	US-NY-047		30			Salt Marsh Nature Center at Marine Park	L385839	H	40.599291	-73.9203071	2010-10-30	08:00:00	obsr18527	Avi Lewis &	Barbara Wasserman	S7051887	eBird - Traveling Count	EBIRD	180	2.414		11	1	G201298	0	1	0		Ranger Sergeant Tony and Ranger John led the group through the area undergoing restoration and we continued along the edge of the golf course. A chill west wind made the sunny morning feel wintry, but what an assortment of birds! Long-absent waterfowl returned for the season (welcome back, Buffleheads); Pine Siskins, rarely seen by our group, flew by in a surprisingly large flock (and we learned their call); additional species seemed to appear with almost every step. 		
URN:CornellLabOfOrnithology:EBIRD:OBS100627780	2015-01-28 17:17:48	2821	species	Cooper's Hawk	Accipiter cooperii			2				United States	US	New York	US-NY	Kings	US-NY-047		30			Salt Marsh Nature Center at Marine Park	L385839	H	40.599291	-73.9203071	2010-10-30	08:00:00	obsr18527	Avi Lewis &	Barbara Wasserman	S7051887	eBird - Traveling Count	EBIRD	180	2.414		11	1	G201298	0	1	0		Ranger Sergeant Tony and Ranger John led the group through the area undergoing restoration and we continued along the edge of the golf course. A chill west wind made the sunny morning feel wintry, but what an assortment of birds! Long-absent waterfowl returned for the season (welcome back, Buffleheads); Pine Siskins, rarely seen by our group, flew by in a surprisingly large flock (and we learned their call); additional species seemed to appear with almost every step. 		
URN:CornellLabOfOrnithology:EBIRD:OBS100627785	2015-01-28 17:17:48	31345	species	House Sparrow	Passer domesticus			6				United States	US	New York	US-NY	Kings	US-NY-047		30			Salt Marsh Nature Center at Marine Park	L385839	H	40.599291	-73.9203071	2010-10-30	08:00:00	obsr18527	Avi Lewis &	Barbara Wasserman	S7051887	eBird - Traveling Count	EBIRD	180	2.414		11	1	G201298	0	1	0		Ranger Sergeant Tony and Ranger John led the group through the area undergoing restoration and we continued along the edge of the golf course. A chill west wind made the sunny morning feel wintry, but what an assortment of birds! Long-absent waterfowl returned for the season (welcome back, Buffleheads); Pine Siskins, rarely seen by our group, flew by in a surprisingly large flock (and we learned their call); additional species seemed to appear with almost every step. 		
URN:CornellLabOfOrnithology:EBIRD:OBS100627790	2015-01-28 17:17:48	21932	species	Golden-crowned Kinglet	Regulus satrapa			6				United States	US	New York	US-NY	Kings	US-NY-047		30			Salt Marsh Nature Center at Marine Park	L385839	H	40.599291	-73.9203071	2010-10-30	08:00:00	obsr18527	Avi Lewis &	Barbara Wasserman	S7051887	eBird - Traveling Count	EBIRD	180	2.414		11	1	G201298	0	1	0		Ranger Sergeant Tony and Ranger John led the group through the area undergoing restoration and we continued along the edge of the golf course. A chill west wind made the sunny morning feel wintry, but what an assortment of birds! Long-absent waterfowl returned for the season (welcome back, Buffleheads); Pine Siskins, rarely seen by our group, flew by in a surprisingly large flock (and we learned their call); additional species seemed to appear with almost every step. 		
URN:CornellLabOfOrnithology:EBIRD:OBS100627799	2015-01-28 17:17:48	14632	species	Eastern Phoebe	Sayornis phoebe			3				United States	US	New York	US-NY	Kings	US-NY-047		30			Salt Marsh Nature Center at Marine Park	L385839	H	40.599291	-73.9203071	2010-10-30	08:00:00	obsr18527	Avi Lewis &	Barbara Wasserman	S7051887	eBird - Traveling Count	EBIRD	180	2.414		11	1	G201298	0	1	0		Ranger Sergeant Tony and Ranger John led the group through the area undergoing restoration and we continued along the edge of the golf course. A chill west wind made the sunny morning feel wintry, but what an assortment of birds! Long-absent waterfowl returned for the season (welcome back, Buffleheads); Pine Siskins, rarely seen by our group, flew by in a surprisingly large flock (and we learned their call); additional species seemed to appear with almost every step. 		
URN:CornellLabOfOrnithology:EBIRD:OBS100627806	2015-01-28 17:17:48	2989	species	Red-tailed Hawk	Buteo jamaicensis			1				United States	US	New York	US-NY	Kings	US-NY-047		30			Salt Marsh Nature Center at Marine Park	L385839	H	40.599291	-73.9203071	2010-10-30	08:00:00	obsr18527	Avi Lewis &	Barbara Wasserman	S7051887	eBird - Traveling Count	EBIRD	180	2.414		11	1	G201298	0	1	0		Ranger Sergeant Tony and Ranger John led the group through the area undergoing restoration and we continued along the edge of the golf course. A chill west wind made the sunny morning feel wintry, but what an assortment of birds! Long-absent waterfowl returned for the season (welcome back, Buffleheads); Pine Siskins, rarely seen by our group, flew by in a surprisingly large flock (and we learned their call); additional species seemed to appear with almost every step. 		
URN:CornellLabOfOrnithology:EBIRD:OBS117969724	2015-09-13 07:56:32	541	species	Bufflehead	Bucephala albeola			X				United States	US	New York	US-NY	Queens	US-NY-081	US-NY_1722	30			Jamaica Bay Wildlife Refuge	L165143	H	40.6170296	-73.8244561	1972-04-05		obsr266046	Joseph	DiCostanzo	S8217772	eBird - Casual Observation	EBIRD				1	1		0	1	0			/JY	
